,text,sentiment
1133,Pre-sale is tough~((+_+)) I hope everyone including the live performance is safe and enjoys coming home.,neutral
1134,too cute...i want it...,positive
1135,It was a life when I wanted to eat fried food crispy.,neutral
1136,"I exercised a lot and ate a lot of tempura and cold barley, so there's no point!",negative
1137,I'm tired. She can't sleep.,negative
1138,"If you want a puncture like this again, don't say it's over with the planned number, just make it to order normally...((+_+))",negative
1139,"I can't do anything unless you reply, Komata.",negative
1140,I heard the truth in an unexpected place. It's better not to have me,negative
1141,"Better not, huh?",negative
1142,"I have a disease that I can't change my back and stomach, so I'm going to the hospital. I feel much better just with the medicine and my mother by my side.",neutral
1143,"Alright, we've all booked a muscle gymnastics session.",positive
1144,It's okay,negative
1145,"It's a life where if you try to do your best, your nose will be crushed. There are so many things, but for the rest of my life, I want to love myself more honestly, and even if I haven't been able to love myself so far, I want to live. by Satori's clogged nose nonsense",neutral
1146,Eat sweets as you desire...!,neutral
1147,This is M from M station (I'm sure,neutral
1148,Taichi-kun said that just being in Massu was enough...thank you..._>_<. _,positive
1149,"It's too late, but if you close your eyes, dream and reality are the same The lyrics are amazing, Mr. Utada",positive
1150,Kisumai's new song MV is cute,positive
1151,isn't that real goku,neutral
1152,"After watching a B-grade movie, I couldn't sleep so much that my heart was pounding in the morning, but I wanted to sleep.",negative
1153,"It's been a long time since I've been here, but it's another Friday, dried in the countryside...",negative
1154,"It's warm, sleep doesn't heal",negative
1155,"I was treated as a criminal from the beginning, where did you get the key? I left it next to my computer, but you moved it, right? Attitude to get up and find it. In the end, I put it under the table by myself due to the usual misunderstanding, but I didn't even apologize. Damn poisonous parent from the morning... angry...",negative
1156,"In the first place, I cleaned it yesterday when my father was away, so I can't be the culprit because I didn't go into the back of the room after that... Or did you think I used a trick like Conan?",negative
1157,I'm the only one who cleared things up and left,negative
1158,It was a morning when I couldn't breathe in or out through my nose...I wanted to sleep.,negative
1159,"It's my father's birthday, so I said I'd buy him a lunch box for lunch, but before I knew it, I was the only hub. I was planning to bring it to my parents' house, but suddenly changed it and waited without contact. I wish someone would call me if there was a change.",negative
1160,"You said you would buy me something else for dinner, so that's fine, but it's kind of like this kind of lack of communication, my family.",negative
1161,No matter how old I become,negative
1162,I usually have a lot of fun spending time alone.,negative
1163,"I wish I could be more gentle when I'm tired, but in the end I'm so puffy that it can't be helped. From the bottom of my heart, I wish I was a person with a bigger vessel.",negative
1164,"I took stomach medicine and lay down for more than an hour, but the stomachache didn't go away, and I had a mysterious chill. Get well〜__(ー_ωー__)",negative
1165,Forgive me...,negative
1166,"Ah, my eyes are swollen and I have a seizure with red bumps on my skin! It's itchy and I can't sleep... .",negative
1167,I should have recorded it ( . _ __)_,negative
1168,"It's the first time I've heard of sudden panic disorder, but I think the sooner PD is treated, the sooner he'll recover, so Matsushima-kun, don't rush.",positive
1169,"Johnny's alone is PD3. There are probably people who have it just by not announcing it, and although it may be unscrupulous, it gives me courage to think that I am doing my best even with the same disease.",positive
1170,EPCOTIA Amazon has started accepting reservations,neutral
1171,I ate good garlic.,positive
1172,"Takanawa Gateway Station is too lame, so I can't turn it over now. Takanawa Station, which is number one, is fine.",neutral
1173,It's Mamo!,neutral
1174,"Riho Yoshioka's voice doesn't get through, doesn't it?",neutral
1175,It's coming!,positive
1176,"When I went to school, it was the day of the school excursion, and I had a dream that I rushed home and packed my clothes... I was scared.",negative
1177,I went home and put on my clothes. I desperately wanted to get rid of myself and become a person who has only my favorites.,negative
1178,Coral after considering ipad for 3 days Finally decided on the model. All you have to do is choose a color! Which one should I choose??( ____ ≡ ____ )??,positive
1179,Human who scrutinizes the tablet all night (~(~))~)) 　　　　　(||///ノ　　　　｜/// 　　/~~　/ _ω_ ｜ ｜ ｜ .:/ ｜ .:/ ＿L_ .:/ ( __ Nono ｜ ) |_ 2 ⌒) ｜/ ＼_) (2 _),negative
1180,Gintama's collaboration is always fun and good,positive
1181,Oh my god! Is it the back of Home Alone 2?! !,negative
1182,It's 8 o'clock J~! !,positive
1183,Inoch is too funny ww,positive
1184,Record size is definitely DA PUMP. There was no other song that was so popular in 2018.,positive
1185,Too bad at bleach. Unevenness in hair color is too deep at the end of the year.,negative
1186,Strain,neutral
1187,Storm is amazing,positive
1188,"I saw the version that was not cut by the media, but Mayor Akashi is bad-mouthed, but isn't it bad enough to resign? I'm sorry.",negative
1189,"I don't deny that HiHi Jets are getting frustrated, but I think it's best to keep cute girls who look good on them. It will stand out!",positive
1190,sleepy mumbling,neutral
1191,Ahhh ( ;_; ) There is nothing but rust,negative
1192,Yuriyan looks good,positive
1193,love mode shit,positive
1194,"Peace Now, Uchu Hyakka, Dainaka, swimmer, Algonquin All youth disappears. .",negative
1195,I was overwhelmed.,positive
1196,you slept well,positive
1197,"Reiwa first year! The sound is pretty nice, isn't it?",positive
1198,I'm going to eat rubber for lunch!,neutral
1199,L1 is definitely better than R1.,neutral
1200,Atsuko Asano is beautiful.,positive
1201,Sleep,neutral
1202,"Come to think of it, I read an article written by a former Johnny's, and it said that in Johnny's era, when he was treated like his father, he could have prevented panic disorder, but that's wrong. It's a malfunction of the brain. If you're not one of the parties involved, it seems like it's a matter of mental strength.",negative
1203,It is very difficult to cancel after you are happy with the successful negotiation :( ;_; ):,negative
1204,"The best thing about Masaki Suda as an actor is the range from the explosive to the lame man. It doesn't leave a good-looking smell, and it's really lame~. Chameleon actors are amazing.",positive
1205,au's new commercial Oni-chan is too cute Masaki can wear any kind of clothes.,positive
1206,"I keep licking candy all the time, but my throat hurts so much that I can't sleep... It's been a while since I've had such a bad cold.",negative
1207,It's the momentum that consumes half a box of tissues in one night. It all goes down my throat. It shouldn't get better.,negative
1208,"The more I sleep, the more my fever rises (______).",negative
1209,"If it's the difference between the star and me, it will still be condescending and self-deprecating, but isn't it different when compared to the same guest? When I thought about it, Mr. Gen was careful and kind. If you look back at the other side, it may be a discrimination. I will be careful too.",negative
1210,I thought that this kind of thing was said to be full.,neutral
1211,Oh my good.,negative
1212,"Both Gen Hoshino and Aimyon learned about Shige's radio. I don't know if it's because of that, or because it's music for people who listen to a lot of different kinds of music, or if it's simply because we have similar tastes in music. I love Shige's solo songs.",positive
1213,"Can I buy it each time? E-books are as unreasonable as ringtones. Paper media have the risk of being lost or deteriorated, but they will not be taken away from the purchaser. I don't mind digitizing works other than the ones I really like, but it doesn't make sense that they aren't guaranteed. RT",negative
1214,"I wonder if it's because the law is not in place for data assets. The cost is overwhelmingly floating because it is not made into a booklet + the price is about the same, right? Then be kind to the buyer. Can you sell more then? Win-Win Yan (__)_",neutral
1215,OK Google Fix the endless purple juice coming out of the towel,neutral
1216,"At that time, it was pure and cute",neutral
1217,A person in front of a fetish is helpless. It's easy to fall from liking to liking.,negative
1218,"I feel the sinfulness of pushing. Kento Yamazaki isn't such a bad actor after all. He has a good voice and if he fits the role, it will be a good work. If there was no push, I would have been able to see the work more honestly. But I'm glad you noticed.",negative
1219,"I love more and more things these days. I wonder if this is what people call being round. In the past, I used to be unnecessarily obsessed with being single-minded, but I think it's okay to love a lot if you really like it.",positive
1220,It's fun to have so many favorite things__(*___*)__,positive
1221,Is Kaji getting married? Congratulations! !,positive
1222,"Fuyumi Sakamoto's Spring, come It's nice to have a taste. It's great that it's your song.",positive
1223,Twig chocolate mint flavor Why does it taste like yakisoba?,neutral
1224,"DOES, yeah",positive
1225,Shinomiya respected,positive
1226,Was it behind Daigendo's voice?! I forgot to record it! !,negative
1227,Was it a live broadcast that felt like Ogen-san?,neutral
1228,I wonder if Mr. Takaiwa will disappear from Reiwa Rider. . ( ;___;),negative
1229,"I, too, hate the people who rip umbrellas. I always think that the awareness of the people who do it is so low that I can't buy an electric bicycle that costs close to 100,000, but even a cheap bicycle costs about 20,000! Think about it, you stole 20,000 from someone else, right? I want to say",negative
1230,Migihayamiko Hakunushi,neutral
1231,I already want to make a pilgrimage,positive
1232,"Jani's V-tuber, if you don't speak more like a voice actor, it will feel strange. If you find someone with a good voice who can act, it might open up a new path for them, but isn't that what an idol voice actor is all about? Difficult to draw.",negative
1233,"I wish Shuu Saito would show up sooner. He's the type I want to endorse, but I finished Gintama before I could get a feel for him.",negative
1234,The Japan-US how garlic burdock treaty is too good ww,positive
1235,"The impression of a game with a rather bitter setting, even though there are many scenes where Pokemori is used in various ways. On top of that, giving out 250 cards as an apology is expected to have left a lot of users who can't be funny because of the Johnny incident.",negative
1236,Sweetheart (second day),negative
1237,it's an angel,positive
1238,Kitamura Takumi-kun really has a nice voice,positive
1239,I'm the only one in my family who feels a sense of danger even though they say it's a typhoon... My father is about to eat the cup noodles I bought as emergency food... .,negative
1240,Shige wins! great!,positive
1241,"I thought that live distribution would be a concert distribution, but it's a conference...! ?",neutral
1242,"It's a YouTube live stream, but don't mistake it for a live music show because I'm an idol. As a YouTuber, I don't think so. I expected too much and was disappointed. The announcement itself was a great announcement, but I'm sorry, let's sleep. .",negative
1243,"RT Oto-san is such a cute person, nice.",positive
1244,"If there is a door everywhere in this world, there will always be a place to escape, and I feel that the symptoms of PD patients will improve dramatically as anticipatory anxiety disappears. Definitely a Nobel Prize. Please, invent it...a great person... .",positive
1245,This is nice work. I definitely want to decorate my room RT,positive
1246,"I've had ups and downs, but if I've been sick for a whole week, it's downright depressing. At least at times like this, please keep your insomnia calm. .",negative
1247,"Ah, it was such an interesting episode, but I regret that I forgot to record it...( __ω__ ) It's a waste",negative
1248,"It feels like the boundaries between voice actors and the entertainment industry have suddenly disappeared recently. I have more opportunities to watch variety shows, and Momo-chan and Shotan on music programs. nice~! I want to wait for Ki-yan soon.",positive
1249,"Kanta-kun UBER's commercial is out, it's amazing",positive
1250,"I thought I had taken a lot of precautions against the pandemic flu with masks, gargling, hand washing, and alcohol disinfection, but I have a feeling that I've finally caught a cold. I don't think it's the flu, but I wonder if I got hit by the temperature difference. . It is also troublesome that I tend to get stomatitis even though I take vitamin supplements.",negative
1251,sore throat people,negative
1252,"Mr. P, I think it's hard to start a solo channel from scratch, but I hope you grow because you already have jokes and character traits, and you're a really interesting person! Dream big and do your best! !",positive
1253,"I just saw the tanpopo darsu that I've been accumulating. I've gained a lot of experience as a singer and I'm getting better and better, but I thought it was quite difficult because I was trying to find mistakes, so I started singing as if I was fighting against it, and it touched my heart.",positive
1254,"The Japonica style was too good, so I feel that the debut song is a bit lacking in catchiness, SixTONES.",negative
1255,"I'm really unreasonable and sad, I'm sorry. thank you. .",negative
1256,"If I'm going to regret this much, I should have forced myself to do my best",negative
1257,"Even so, Pierre Hermé collaboration donuts are not sold ... in Tokyo. If you can't do it in the afternoon, you have to do it first thing in the morning.",negative
1258,It's troublesome to judge whether the information is about the kind of people who use the new corona as a tool to criticize. Humans are complicated.,negative
1259,I feel sick from watching too much news about the new corona (mental break),negative
1260,The Chinese sister who commented that she was looking forward to next time didn't seem to know much about Arashi.,negative
1261,"When I want to tell people who don't understand the current situation, which one moves their hearts, the north wind or the sun?",neutral
1262,A hero is a hero.,positive
1263,"Due to the aftereffects of Voice, Yusuke Iseya can only be seen as the culprit.",negative
1264,2 It's cute that the goat can't jump next time and it's itching,positive
1265,Dabojabigogigigi,neutral
1266,nice nice,positive
1267,"I saw Oha Suta properly for the first time, but this is Hana-chan (official)~! It's too refreshing w",positive
1268,"Are you a fan? I thought, but it was a very kind article to read and write. RT",positive
1269,"The PD general medical certificate for license renewal is higher than the license renewal fee, and I'm teary-eyed. Is it a message that sickness should not drive?",negative
1270,"Maybe it's natural because it's made without being bound by A melody B melody chorus. Recently, I feel that more and more popular artists are trying to get rid of stereotypes.",neutral
1271,"I have a lot of things to think about, but I'll say something after listening to the person himself.",neutral
1272,I have been having trouble breathing since this morning. Why?,negative
1273,"Perhaps because there are things I can't say yet, I was completely convinced by this reason alone as the reason for quitting in the midst of fluffy words from beginning to end RT",neutral
1274,Especially the release of the NEWS disk is too late. I think the sales would be completely different if I could release it when I was savoring the memories of the live.,negative
1275,"I was tired and went to sleep. By the time he made that kind of decision and watched the press conference/stream, didn't he change into someone we knew? I had a vague sense of unease, but the man I saw yesterday was the same as usual. I think it's natural to have various thoughts, but I wanted to watch over both paths.",positive
1276,"It's a natural right to change jobs, but it's difficult because you want a lot from an idol who treats you like it.",negative
1277,"I thought it was the one that received it relatively positively, but when I heard Tego's singing voice naturally being in the four of us, I wondered if he wasn't in this anymore, and I was horrified. . It's more like a new year than I think.",negative
1278,It's been a long time since I ate too much~! I'm getting fat~!,negative
1279,"A medical certificate for 3300 yen that I was told to come pick up later because it would take time. It's been almost two weeks, so when I contacted them, they said, ""It's done."" Can't you contact me... I didn't know the date later, and it seemed like a reminder, so I was waiting for the call. There are many other things, so I really don't like that hospital.",negative
1280,BCAA is bad today and today,negative
1281,I love DB comedians,positive
1282,"Quakka Wallaby Visit Saitama! Go on, go on, go on, go on! ! ! ! !",positive
1283,"I was born in a house with a reserve of garbage mansion, and I gave up on my dream of building an ideal room a long time ago, but after moving in, I became particular about wanting my room to be the space I liked as much as possible. The difference between a room that you can use and your favorite room is obvious. He feels the joy and importance of living politely.",positive
1284,"It's sad that our Momoko Mikazuki is closing down. I guess it's to protect it, but it's sad... Corona (hundreds of millions of times",negative
1285,Did Kurenai Otoya appear in My Boss My Hero?,neutral
1286,"If I hadn't left, it would have been reflected perfectly.",negative
1287,"Kishi-kun's arm muscles are already gymnasts! 24-hour TV, singing brothers and gymnastic brothers are all there! !",positive
1288,All the answers I have are incorrect except for the ones I have. .,negative
1289,"The timetable was too late, so I missed the pre-recording of the commercial! !",negative
1290,nice hair color,positive
1291,"Imaichi-san, longe looks good on you too, isn't it sexy?",positive
1292,Isn't there someone who's Otara Mikanakashima?,neutral
1293,"A bundle of love, good!",positive
1294,This is Nino! ! Shuffle is fun! ! ! !,positive
1295,Nice to meet you! !,positive
1296,Waiting for me,neutral
1297,"By the way, it was too sad that I missed the first act of the military commander because I neglected to organize the recorder too much. From the second act, you can't burn the busho-sama BEST.",negative
1298,Hayaokiru,positive
1299,"I was finally able to sleep through the night, but instead I was only able to sleep for a few hours. It's hurting my stomach and stomach too. I want to be healthy…( ___ω__ ). o_",negative
1300,I like people who treasure the toy ring that was given to them as a child.,positive
1301,Twitter search is crap or am I crap,negative
1302,A little physical labor and sleepiness,neutral
1303,I have to eat something beautiful.,positive
1304,"If I had to say it, it would be the Takasebune",neutral
1305,Gongitsune sometimes sings while working,neutral
1306,I want to improve my language replacement ability,neutral
1307,I love world history. The teacher's story was interesting.,positive
1308,"As for world history, I listened to the class as if I was listening to a story.",positive
1309,"Palpitations, shortness of breath, dizziness…this is a carp",neutral
1310,I like MIKA in Western music,positive
1311,Good night world. Curry tonight.,neutral
1312,"I want to be healthy, but there are things I can't do. It's a world that doesn't go away",negative
1313,I can hear the Back to the Future song coming from somewhere.,neutral
1314,Isn't it dangerous to think that 29 degrees is cool? I used to think it was hot.,negative
1315,oh friday the 13th,neutral
1316,The Strongest Weapon Is Bare Hands,neutral
1317,"By the way, The Walking Dead season is almost here again this year.",neutral
1318,I really like women who tell men to get off,positive
1319,"Why are animals fluffy and cute, but humans are smooth?",neutral
1320,"It was the first time I learned the word ""heartfelt love""",neutral
1321,Soran Bushi and Hanagasa Ondo,neutral
1322,"When I was in elementary school or kindergarten, I danced to something like Kirby.",neutral
1323,Tsukimi has a headache. maybe because of the typhoon,negative
1324,Yakisoba and a little yakiniku tonight,neutral
1325,I want to go to a hot spring,neutral
1326,Hell for cat allergies,negative
1327,I saw the DM. Just a name and an icon.,neutral
1328,I'm sure you're crazy.,negative
1329,"Eh, September has 62 days, right?",neutral
1330,I thought a follower's follower was a follower...,negative
1331,I have seen Yabusame.,neutral
1332,Welcome to the world of 10% consumption tax,neutral
1333,funny bunny... good.,positive
1334,"Mayonnaise, salt pepper and mustard for potato salad ......",neutral
1335,Tsukimi is a cake baking challenge today,positive
1336,But I've never stopped hiccuping at the color of pumpkin.,neutral
1337,"Destroying oneself in love is said to be ""Autumn deer come to the flute."" Huh.",neutral
1338,"Every time I see it on TL, I think it's nice, I want to go see it",neutral
1339,The Countryside's Downside: No Movie Theaters,negative
1340,Don't you step on it or kick it?,negative
1341,I loved Yoshishiroku,positive
1342,I loved Macy's trick book,positive
1343,"Dancers, singers, and commentators are ordinary people, but when they become famous, they become a little distant existence, I like the relationship.",positive
1344,My stomach hurts...I hate phone calls...,negative
1345,I have not yet come to terms with my hsp,negative
1346,"I was also interested in language studies, but my teacher attracted me and I went to literature. I want to join that teacher's seminar.",positive
1347,I liked the method of making a table and explaining it in the report because it was easy to do.,positive
1348,Sea urchin in winter is beautiful in Japan,positive
1349,Shortcake! It's a shortcake that feels like it! pretty!,positive
1350,I wonder if you can think that it will be a long time to live a life that you don't regret,neutral
1351,good tummy day,neutral
1352,"Fried eggs are often made with soy sauce and sauce, but I often think that we use salt and pepper.",neutral
1353,"Hello, this is Hagino. (wrong)",neutral
1354,Silver octopus! ! ! ! I envy you! ! ! !,positive
1355,I don't intimidate you with tongs.,positive
1356,BUMP has been flickering on TL since a while ago.,neutral
1357,"Sleep, sleep, sleep at this time",neutral
1358,"Today is an important day, but it's been a few months since the blood festival",negative
1359,I accidentally listened to it on YouTube and couldn't get it out of my ears.,neutral
1360,Not near Komeda...,negative
1361,Love hotel girls party fun,positive
1362,is it christmas eve,neutral
1363,"Today, I might die in the evening, so if I survive, I'll be great ()",neutral
1364,I was happy so I took a screenshot,positive
1365,Happy new year! ! ! I look forward to working with you again this year! ! ! !,positive
1366,My stomach hurts and I feel down...,negative
1367,galette des rois,neutral
1368,Warm and crisp with a fox color,neutral
1369,Shiki Masaoka,neutral
1370,Watch Cats or hold on,neutral
1371,I like lotus root tempura,positive
1372,hedgehog is cute...,positive
1373,I miss mantis.,neutral
1374,Follower's coming-of-age ceremony? congratulation!,positive
1375,I like soft white colors,positive
1376,Yesterday was a bit exhausting and I went to bed early (compared to our company). she recovered.,positive
1377,"I have to work hard from now on, so I think I'll do my best with Nepuri as a reward.",positive
1378,"That being said, I can't eat Tsukimi sweets, I'm not good at it.",negative
1379,"Kyoto dialect was a compulsory subject when I was a student, but I don't remember much.",negative
1380,I only remember that it was a very sleepy class Atopurin Sanka,neutral
1381,I like avocado sung by Megatera-san,positive
1382,bean soup delicious,neutral
1383,"Wow, new virus in Kansai...",negative
1384,Shibu is mainly for viewing,neutral
1385,Cute,positive
1386,I wonder if natto is a high hurdle,negative
1387,Suspenders are good.,positive
1388,Not scary is mostly scary theory,neutral
1389,Today is hospital day,neutral
1390,dm's nice feature...I don't really know how to use it,negative
1391,"If it's Valentine's Day, it's Valentine's Day, so it's still Valentine's Day",neutral
1392,YANKEE,positive
1393,My favorite follower has surfaced for the first time in a while! I had a dream that...,neutral
1394,I feel like I'm begging my muscles,neutral
1395,Abdominal Pain Demon God......,negative
1396,My body has recently been fluttering,negative
1397,The Kansai dialect is good; it's my mother tongue (?),positive
1398,I'm going to sleep for a while... Sleepiness Daimyojin is,negative
1399,There is hell hot spring,neutral
1400,"My followers told me it was snowing, so I was disappointed that it wasn't snowing from the outside.Are you talking about the Kanto region?",negative
1401,Inconvenience of not being able to express one's intentions with likes,negative
1402,i like genmaicha,positive
1403,Darkrai is made to fight various things.,negative
1404,My head hurts so I go to bed for a while Reality is a minefield...,negative
1405,It is necessary to eat good food on a regular basis,neutral
1406,"I like old Disney movies.I don't dislike the current ones, but they have a certain taste.",neutral
1407,"A long time ago, my mother used to collect movies and other videos, so I'm happy that I've seen most of the old ones.",positive
1408,Amelie is fine...,positive
1409,I can still sing,neutral
1410,Rapunzel likes the beginning and the end,positive
1411,"The moment Gothel falls, I see Rapunzel stretching out her hand",positive
1412,Being able to watch Zero's music video is the ultimate in luxury... I love it...,positive
1413,I just destroyed my bed.,negative
1414,"I've never had a barbecue at school, but I do have baked sweet potatoes",neutral
1415,"Followers who lull me to sleep when I fuss because I don't want to wake up I laughed, I like you good morning",positive
1416,I'm crying because I carelessly watched Ken Hirai's Aishiteru music video.,negative
1417,"Junior high school doesn't clean public pools, and high school... I didn't really understand.",neutral
1418,Salmon meuniere is delicious,positive
1419,I admire people with beautiful fingers,positive
1420,I feel like there's been a lot of promotion lately.,neutral
1421,Today I am happy happy happy day,positive
1422,I've been stuffing rice balls in my stomach because I'm going to make a strange sound. I calmed down a little.,positive
1423,It's time like this to read manga,negative
1424,I'm sleepy and I feel like I'm going to cut it I can't cut it,negative
1425,erure i like it,positive
1426,"Since TRPG suddenly started without a good explanation at the beginning and ended all too soon, I have a feeling that I'm not good at it.",negative
1427,You're a fierce man...,neutral
1428,Happy to see something wonderful before going to sleep,positive
1429,It's boring if you can't stop,neutral
1430,I feel sick all the time,negative
1431,I understand because there are such accidents in the anime adaptation of a novel.,negative
1432,The warbler is singing loudly,neutral
1433,"I just got it recently, and I'm thinking I'll have to go visit it soon.",positive
1434,For some reason I'm making taiyaki right now,neutral
1435,I haven't eaten curry bread lately,negative
1436,Summer bugs are chirping.,neutral
1437,"I've been interested in the stuffed otter since before I bought a follower and I really want it, but it's no good",negative
1438,My stomach is sore,negative
1439,washing machine delivery,neutral
1440,I can eat rice I can eat rice I can eat rice,positive
1441,My weapon is a mini size Piko Piko Hammer,neutral
1442,I want to eat mandarin oranges,neutral
1443,I get the feeling that pretty girls won't hurt if you put them in your eyes,neutral
1444,"A few hours ago, I woke up due to the rain and wind, and there was a rumbling sound.",negative
1445,ohayou gozai mat,neutral
1446,follower locomotive,neutral
1447,Bird and beast caricatures... that's good...,positive
1448,Rabbit Rabbit What are you looking at?,neutral
1449,I want to make a character acrylic key,neutral
1450,U18 followers I wonder how many followers of this dirt,neutral
1451,I can grow my arms,neutral
1452,"Nicoichi follower... not, maybe...",negative
1453,Kawaii,positive
1454,"If you encounter an insect in your house, it will stop working for a moment.",negative
1455,It's a timid dog~,neutral
1456,"I don't know if I'll be able to sleep soon, but I'm going to do a good night challenge",neutral
1457,i'm scared of followers,negative
1458,I couldn't beat Honda in the end,negative
1459,It's fine if it's false news,positive
1460,I saw a movie happy,positive
1461,"I hate summer, but I like summer (concept)",neutral
1462,Do you have taiyaki by any chance?,neutral
1463,The text is a real video understandable,neutral
1464,"First of all, there is something about followers that is not a person like a person.",neutral
1465,Even princesses get sweaty when they're not on camera,neutral
1466,I used to watch magic circle animation...nostalgic...,neutral
1467,"I haven't taken fgo, so I don't really know, but I know that my followers are having fun. I wonder if it's good",positive
1468,There is only a vague impatience that I have to write something,negative
1469,"Because my little sister was singing Pien just now, it's endless repeat in my brain",neutral
1470,How happy are you? ! ? ! ! ! ! ! ? I woke up in an instant,positive
1471,Haa... I'm feeling a little happy and my heart is palpitating and I'm short of breath... Today I'm listening to Bump's songs and it's a bump festival...,positive
1472,"Line breaks and typos are misinterpreted, so destroy them",negative
1473,There is the wisdom of our predecessors that it is useless,neutral
1474,I was reading the king's beast free public part all at once,neutral
1475,"I wasn't sure if I should buy a printed bookmarker or not, but it's good.",positive
1476,"Recently, I feel like I have a rambunctious general in my stomach.",negative
1477,"In my next life, I want to be a pet cat loved by a rich and elegant madam",neutral
1478,Twitter specifications are becoming difficult to use,negative
1479,"Tsukimi-san, I decided on the Tsukimi Burger today, so I won",positive
1480,I won't allow rain on the day I take out the trash,negative
1481,"Tsukimi-san, dm me at the current time...",negative
1482,I'm really sorry......I'm sorry......,negative
1483,"I'm weak, so Mr. Darkrai can put up a good fight even if he's busy.",neutral
1484,I want to go alone to an empty Suizokkan,neutral
1485,i want to travel alone,neutral
1486,"It's fun to be with other people, but it's tiring.",negative
1487,"The census is a hassle for everyone, so I did it. The internet is convenient.",positive
1488,I wonder if it's possible to make character fan art somehow,neutral
1489,Sweets are for viewing only,neutral
1490,"I don't understand Pien, but I don't understand Paon even more, is it an elephant?",negative
1491,"I haven't been able to do many things lately Well, it's a hobby, so it's fine",negative
1492,sleepy man fly away,negative
1493,"I'm going, I've never seen a real kiss",neutral
1494,a? The image column is also crap,negative
1495,cute direct attack,positive
1496,My throat feels crispy,negative
1497,"I got cold, even though it was so hot",negative
1498,"Recently, the faucet on my nose is broken, so I can't even think about replying.",negative
1499,I'm really happy that you like it so much that it affects your hobby,positive
1500,The Black Eyed Peas announce new song!,positive
1501,"I'm listening to ""Miss"" by KIMONOS! Best! !",positive
1502,The current temperature outside is 15°C. A long-sleeved shirt alone will not suffice. cold (；^ω^),negative
1503,The theory that important things are offline.,neutral
1504,"If work equates to consumption of time, the money obtained by consuming time is the salary. Buying things with your salary may mean buying things with your own time, or even your life span. That's why I think you should spend your money on things that are really important.",neutral
1505,"I've heard that right-handed people should try living with their left hand as a remedy for depression, but is that effective? ?",neutral
1506,"In the end, if you act, you will regret it, and if you don't act, you will regret it. If you're going to regret it anyway, wouldn't it be better to do what you love? I always come to the answer recently.",positive
1507,"Some say blogs are crap, others say they will be replaced by audio and video. That sounds negative, but there are good things about blogs. It is a place where you can see the whole composition in an instant. It's a little difficult to understand the content if you listen to the audio from the middle. I want to create a blog that takes advantage of the goodness of it.",positive
1508,"I don't think there's anything more painful than a life where you don't know if you're good or bad.
I think it's important to keep trying different things and find out what suits you at an early stage.",positive
1509,"If my salary doesn't go up, I wonder if it will be difficult to live in a spacious and expensive room.
I feel that it is also connected to the fact that it is difficult to pass the examination of the apartment.
 It may be a choice between making money or shifting to a minimalist lifestyle.",neutral
1510,"Before I leave Tokyo, I want to try Kikuzo Ramen (≧∇≦)/",positive
1511,"If I want to make a living from Kindle books alone, I think I'll have to publish 200 books. This is serious.",negative
1512,"I've lived with the frustration of not being able to do something I wanted to do. However, after living in the metropolitan area, it was resolved. I felt that it was very different depending on where I lived. Of course, I don't mean to speak ill of the countryside. Maybe each land has its own peculiarities.",neutral
1513,"It's easy to say it, but I feel like it's about 20 times harder to put it into practice.
First of all, if I try to move within the range of action, I feel that my life will change little by little for the better.
Take action and set your goals again.

It may be so.",neutral
1514,"I'm approaching the age where I'm easily moved to tears, so it's getting harder for me to watch emotional movies (;^ω^)

Also, because it's winter, you might feel even more lonely (；・∀・)",negative
1515,"I thought it might be a good idea to create a chapter in the book titled ""Resisting the Temptation of the Diderot Effect"".",neutral
1516,"Position talk is ubiquitous on the internet. Various people have various opinions, so it is necessary to select opinions. But sometimes I don't know what is right. However, I have to land on some idea, so I want to choose so that I can think better. Do we need to be careful with novel headlines?",negative
1517,"I think I might be manic-depressive. There are times when emotions are too intense. He is extremely positive when things are going well, but extremely negative when things are not going well. I don't know if I should fix it or if it works better if I don't. Should I go see a doctor at least once?",neutral
1518,"About haircut

With the power of robots and AI, I wonder if haircuts will be automated, and it will be possible to get a haircut for about 500 yen once. ?
I have a feeling that a foreign-affiliated company will be the first to do it (...;)",neutral
1519,"I worked too much this year and was on the verge of depression, so I thought I was done with working (^o^;) (sweat) However, for some reason I can continue to create content, so I will do my best!",neutral
1520,"Information gathering from the Internet is based on searching with the words in your head. Therefore, I don't think there is a way to search for words that I don't know. To broaden your horizons, you might need something that gives you random information. It might be possible to close your eyes and type randomly! ?",neutral
1521,"I think it's no good if you don't work in a way that becomes an asset. You should increase your assets, including invisible skills. Investing in yourself is important.",positive
1522,"Ultimately, unless it is incorporated, the range of bookmaking will not expand (...;)
I don't think there is a place that will deal with sole proprietors.",neutral
1523,"I spent about 10 hours writing a book today!

I'm tired, but I enjoy making things (≧∇≦)/

We will publish many useful books for our readers this year as well! !",positive
1524,"Microsoft Word is a bit pricey, but it comes with a proofreading function, so it might be a good deal if you think it's cheaper than hiring someone.",neutral
1525,"I think it's wrong to diss an office worker.
Also, I think it's wrong to earn money by hurting people.",negative
1526,"There are people on YouTube who are throwing out useful information even though there is a lot of noise. The video is highly rated.
This is the same for people who write sentences, and it is possible to get a high evaluation if they post useful information even if they are not talented in writing. In other words, sound quality is not everything and literary talent is not everything.",neutral
1527,"If the feelings you want to convey are conveyed, it may be all okay.",positive
