,text,sentiment
2075,"I get painful calluses on the soles of my feet when I wear shoes that don't fit well and walk a lot. When I thought about it carefully, I realized that I was sitting too much. Right now, I'm pressing the soles of my feet.",negative
2076,Let's go shopping.,positive
2077,"I was surprised that the battery of the new smartphone lasts much longer than the previous model even with the same AQUOS. Compared to 7 years ago, is it natural?",positive
2078,"I'm checking the HTML of my site with a foreign free tool, but since it's all in English, when I put the site through an automatic Japanese translation, the final button displayed ""Check"" and I hesitated to press it. . I wish it was translated as ""check"" and ""verify"".",negative
2079,Let's go to bed early today.,neutral
2080,"Today is Mother's Day. By the way, at work, when dealing with expressions such as proofreading, on a case-by-case basis, I refer to my father and mother as ``households'' and ``guardians''. I think that the relationship between parents and guardians differs from family to family, so I haven't received such a manual, but I personally secretly...",neutral
2081,"Recently, it seems that expressions about ""the role of a mother"" are required to be delicate. A commercial for a pot meal, a moral textbook, etc. I see.",neutral
2082,"Fraud at the timing after ordering on Rakuten? I received an email saying, ""Since the third party's order has not yet been shipped, we are canceling it. Therefore, no charges have been incurred for this third party order."" Too coincidental.",negative
2083,"The e-mail pretending to be from Rakuten ⇒ rakuten@rakuten.gq It seems that gq stands for ""Equatorial Guinea"". I accidentally looked up the location on the map.",negative
2084,"When I continued the air jump rope introduced in ZIP! last week, my leg strength was clearly strengthened.",positive
2085,"Every day when I was jumping rope, my calves and ankles felt tight (light muscle pain?), so it seems that I was training well. This is good exercise.",positive
2086,"I heard that the name of the three lines ""three"" when displaying the menu is hamburger, but I can't remember that, so I searched for ""sandwich"" with vague recollection, and I keep looking at images of delicious-looking sandwiches that appear in the results. I was. Hamburger!",positive
2087,"The only decent paper book I read as an adult was Night and Fog by psychiatrist Viktor E. Frankl. I introduced Mr. Frankl in last night's ""The class I want to take the most in the world"". If you read this book, you may feel like you can survive the after-corona strongly.",positive
2088,"When I read Night and Fog, I was very impressed by the episode of the actual experience in a useful place, where if you have hope, your body will carry over, and if you despair, you will suddenly weaken and die.",positive
2089,"Also, I felt that Mr. Frankl's life goal of ""writing stories to verify and get people's attention (?)"" was his own hope, even though there was no SNS at that time.",neutral
2090,"""Night and Fog"" was really interesting. When I first borrowed a book that was translated in an easy-to-understand manner, I didn't understand it at all, so when I borrowed a book that wasn't so hard, I found it easier to read. It was interesting to see that it's surprisingly okay to not brush your teeth.",positive
2091,It's been a long time since I've seen the word Honekawa Sujiemon. Like Suneo Honekawa.,neutral
2092,"It seems that the mask has a beautiful skin effect! It may block the UV rays that cause wrinkles and sagging around the cheeks and mouth, and it has a moisturizing effect, so it may not dry out the dry mouth or cause fine wrinkles.",positive
2093,It was a lie that Ayako Imoto and Sanchu Mori were leaving Itte Q.,neutral
2094,"When I see Emiko Kaminuma during lunch, I feel like it's Sunday.",neutral
2095,"The first thing I said on the phone was a seasonal greeting, ""Are you worried about the coronavirus?""",neutral
2096,"It seems that Ishiro, who Ken Shimura used to drink, is attracting attention. I'm glad that potato shochu is becoming more popular.",positive
2097,(Continued) I wanted Ken Shimura to continue drinking alcohol in this world.,neutral
2098,go to bed early Hope next week will be a good week.,positive
2099,"When I think about alcohol, I want to drink the Akane Kirishima in the fridge, so I go to sleep. good night.",neutral
2100,"Due to telework, I got calluses on the soles of my feet from sitting too much. It hurts and has been ""warts"" since last week. It's strange, even though I've been working remotely since the beginning...",negative
2101,"Many restaurants came to the supermarket and sold lunch boxes, so I bought one. This is the first time.",positive
2102,"Eh, is Kimetsu no Yaiba already the final episode? I've only read one episode yet... I missed it.",negative
2103,"For the first time in a long time, I ate ""Castella Sand"", which is pink or yellow-green wafer sandwiched with sponge and cream. Who would have thought of this combination? I ate the triangle version today. Is it getting tastier than it used to be?",positive
2104,Monk's curry was delicious. I wonder if I can do takeout or something.,positive
2105,"I woke up at 5:30 in the morning, so I'm sleepy.",neutral
2106,"I got a leaflet for takeout and delivery, but I think I'll be able to go to the store and eat in the store soon.",positive
2107,I wake up at 5:30 without an alarm. Is my internal clock accurate?,positive
2108,"A free sample of a cloth mask was mailed from the store where I bought the pants a long time ago. It's a service, not a sample.",positive
2109,Donated unused gauze masks. Abe Mask doesn't have to come.,neutral
2110,"In the CM, it's called Hiroshi Miyama's vitamin voice. The use of vitamin color, vitamin voice, and vitamins = something that gives healing and energy is increasing.",neutral
2111,You have a lot to do. Let's do it one by one.,neutral
2112,"If you don't have anything to do, you'll have bad feelings one after another, so it's better to be busy.",negative
2113,"Spam emails have increased again, whether it is the impact of the cancellation of the emergency declaration or not. Did the sender take a good night's sleep due to the influence of Corona?",negative
2114,"I've done a hair donation (donation of human hair used for medical wigs) and my hair grows quickly, so I'm wondering if I should try again.",neutral
2115,"The skin of the patient undergoing treatment is in a very delicate state, so it is easy to get a rash, so wigs made of natural human hair are better than artificial hair. I didn't even know about such things.",neutral
2116,"After gaining 5-6 kilos, I feel like my hair and nails are growing much better. Maybe when I was thin, my nutrition didn't go all the way through...?",neutral
2117,"I've had stomach problems every day since April, but after taking Mitake Hyakusamaru once, I was cured. I wonder if it can be cured in one time...I wonder if it's a placebo...",neutral
2118,"Mitake Hyakusamaru is troublesome to count 20 grains at a time. I took it out and drank it, so it looks like about 15 grains at a glance. But it's good because it cures my stomach ache.",neutral
2119,Mitake Hyakusogan is said to be a medicine called a bitter stomachic. Is this peculiar (intense) smell and bitterness due to assembly?,neutral
2120,I can feel that bitterness promotes the function of the stomach.,positive
2121,"Senburi tea is extremely bitter, and it was a punishment game for variety, so I was wondering what it tasted like, but Mitake Hyakusamaru doesn't mind the bitterness.",neutral
2122,"I am haunted by a nightmare. You'll feel refreshed after you go to sleep, but that's the end of it. , It's over when you lie down, so be patient.",negative
2123,"I'm sleepy and can't concentrate. I brewed coffee, but it's non-caffeine, so it doesn't wake me up.",negative
2124,"Depression is caused by activation of the amygdala. The amygdala has the characteristic of responding to the facial expressions of people, and people who tend to care about people's complexions are more likely to become depressed. Huh~.",neutral
2125,"I understand that people who tend to care about others are more likely to become depressed, but when I heard that there is such a mechanism, I thought I see. Amygdala",neutral
2126,"Up to 200,000 yen benefit for needy students Announced by the Minister of Education - That was good. - I can't work part-time, and my parents have lost their income. but is it enough",neutral
2127,"I don't send money because I commute from home, but I was worried about what would happen to the students who depended on the income from their part-time jobs until recently.",negative
2128,"Until recently, I used to say that job hunting was a ""seller's market,"" but the job openings rate has dropped since this year. Wow, what should I do... I still can't do job hunting very much",negative
2129,"I want to eat Hot Air's ramen that I ate last year. If it's open, maybe I'll go out and eat.",positive
2130,"I'm hungry because the stomach medicine worked. For tonight's side dish, I'm planning to make vinegar chicken instead of sweet and sour pork. Replace pork with chicken breast.",positive
2131,"I was introducing a trick to clean the flooring sheet efficiently on TV. It seems to be good to apply bubble wrap (bubble cushioning material) to the wiper, so I'm thinking of doing it immediately.",positive
2132,"Wipers don't know when to replace them. I felt like I couldn't get rid of the dirt because the sheet didn't fit well because it was rubbing, but if I put bubble wrap on it, the dirt would be wiped off. I have a lot of bubble wrap, so I'm grateful.",positive
2133,"Come to think of it, the official name for bubble wrap is bubble wrap, korokoro is adhesive carpet cleaner, and gachagacha is toy capsule...",neutral
2134,"There are quite a few things I don't know their official names for, but everyone knows them by their common names like Korokoro or Puchi Puchi. By the way, the carabiner can only be called a carabiner, but I can't remember the name.",neutral
2135,I was woken up at 5:30 by my smartphone alarm this morning. Rarely did I get up on my own.,neutral
2136,"The alarm on my phone is set to refreshing music, but it sounds unpleasant when it rings to wake me up. wonder.",negative
2137,"I just bought a new smartphone, so I haven't learned how to stop the alarm when I wake up. It's a bit painful to desperately turn off the alarm while half asleep.",negative
2138,"The JR Sanin Main Line bound for Kurayoshi has been on the road since morning. It doesn't seem to be recovering easily, but I wonder if it's okay. I brought my family back from the station.",negative
2139,"The fact that there is only one means of transportation, the JR San'in Main Line, is a problem when JR services are suddenly suspended... This prefecture is a ""car society"".",negative
2140,"I'll try the JR train before noon again, but if it's not restored, I won't be able to make it in time for the afternoon class...",negative
2141,"The JR San'in Main Line between Aoya and Tomari is checking the track, so I'm suspending the operation. According to the family who came back from the station without being able to get on the train, they were wondering about the tunnel, but when will it end...",negative
2142,"Come to think of it, last night on TV, a person from ""Kamaitachi"" introduced a trick that if you send a message with ""Nya"" to a Kuroneko Yamato LINE inquiry, they will reply with ""Nya"".",neutral
2143,"The 9th place in the top 10 most popular occupations of ""Hello Work for 13-year-olds"" is ""Embryonic Incubator""... I was surprised to find a career path that was quite specific to the genre. How do you know that kind of job?",neutral
2144,"Kuroneko Yamato's LINE, I wonder if the person inside responds with ""Nya"" or the AI ​​reacts to ""Nya"" and automatically responds.",neutral
2145,"I was surprised to find that Kamaitachi people (whose name I forget is from Shimane Prefecture) really like cats, and have lots of expensive-looking cats at home.",neutral
2146,"Reyu?Pi <***@uh.hk> Bou, Nizeki Knees, <***@eoktclvocom.cn> Yupa Cap <*** Garbled spam emails such as @lqsxhbcom.cn> are back. I wonder if the mail refusal setting for foreign domains is not set...",negative
2147,"I wonder if there are people who buy after seeing this email, such as a spam email with garbled characters ""domestic shipping super copy brand super cheap high quality product""",negative
2148,"Looking at the announcement, the operation of the JR Sanin Main Line will be postponed by 30 minutes. I wonder if the confirmation of the tracks doesn't go as expected. That's what I'm waiting for right now.",negative
2149,"Ah, there was an update that the San'in Main Line had resumed operation. I had to go drop him off in my car, or at worst I had to rest today.",positive
2150,It seems that the service of the train was canceled and the window was very crowded.,negative
2151,"Oh, when I went to the station, the JR service had been cancelled. official absence.",negative
2152,I wonder when the railroad between Aoya and Tomari will be restored... I wonder if I can use JR tomorrow.,negative
2153,"After all, I ate lunch while watching Hirunandesu. That's it, it's a little relaxing.",neutral
2154,"Also, when I was watching Hirunandes, I found out that Mr. Kawanishi of Wagyu beef is the 2nd place in the Yoshimoto handsome ranking, but I was wondering who is the 1st place these days. 2nd place is Mr. Kawanishi...",neutral
2155,"For the time being, after the meal, I decided to brew coffee with the special Hawaiian Kona coffee and refresh my mind. It has a sweet, rich aroma that is different from the usual coffee.",positive
2156,"I was curious about Yoshimoto's handsome ranking, so I looked it up and the number one was EXIT's Kanechika. And Aikata's Rintaro was ranked in both the handsome ranking and the ugly ranking. Is that how you feel these days?",neutral
2157,"I also saw Yoshimoto's ugly ranking (latest), but I wonder if Mr. Einstein Inada, who ranked first, will be inducted into the Hall of Fame. The hair in the hair transplant is getting thicker.",neutral
2158,"Ippon: I won a free exchange ticket for Lawson's ""L Chiki (Umami Shio/Umakashi) take-out only"". I've never received something like this before, so it was a nice gift, albeit a modest one.",positive
2159,"Lawson Twitter's lottery usually only gave out ""0 yen discount coupons"", so I'm happy to win a free ticket.",positive
2160,"I bought a new smartphone in May, and when I charged it, the artificial intelligence said, ""I'm pretty full, but thank you for caring about me."" Embarrassing. This feature needs to be reconfigured to be a little more discreet.",neutral
2161,There are some smartphone notification dots that disappear with actions and others that do not disappear no matter what you do. It's unkind to not tell me why it's on.,negative
2162,"I changed my phone in May, and I'm getting various notification sounds. I was surprised and thought it was an emergency.",negative
2163,Let's eat curry rice tonight. Let's make the curry normal and make the salad a little extravagant.,positive
2164,"A while ago, light-colored vegetables were expensive, but now they're a little cheaper, so I'd like to eat a lot of fresh raw vegetables.",positive
2165,"Curry can cause food poisoning due to Clostridium perfringens, so if you are making it ahead of time, you can prevent the growth of the bacteria by quickly cooling it or stirring it well to add oxygen.",neutral
2166,"It is said that food poisoning caused by Clostridium perfringens, which is likely to occur in curry, is easily transmitted from root vegetables, so it is better to wash potatoes well. Clostridium perfringens is a ubiquitous fungus, but it seems to be found especially in the soil.",neutral
2167,"Food poisoning caused by Clostridium perfringens often results in minor injuries, but the toxin does not die even when heated, so once it increases, the risk of food poisoning increases. If you cook anything, you want to eat it as soon as possible.",neutral
2168,"I would never use a factoring service. It's not necessary, and even if you apply, you won't pass the screening.",neutral
2169,"Chatwork has sent us a notice about a factoring service. In recent years, the word factoring has become common, but it was only the other day that I learned the detailed meaning.",neutral
2170,"Recently, I have completely stopped eating snacks for snacks. As a result, I feel that the feeling of intestinal tension and instability has disappeared. Sweets aren't good for you, are they?",neutral
2171,"I've been so busy with work that I often get irritated when I don't eat sweets, but since April my work has drastically decreased, so it seems like I don't have to eat sweets anymore... I think that's good.",positive
2172,"When you want to eat sweets so much, you feel like chewing and swallowing rather than filling your stomach with sweets. Eating it makes me feel refreshed and tired.",positive
2173,"It's best not to eat sweets because I'm busy with work, but I want to do my best so that I can return to work on my own.",positive
2174,"Put the roux into the curry. A moderate blend of sweet Vermont curry and medium-spicy Java curry from House ""Prime Calorie 50% Off"". . Java curry is spicy...",negative
2175,"The curry with the roux is simmered on low heat for a while, and when the family comes out of the bath, dinner begins.",positive
2176,Curry and rice at home after a long time was delicious.,positive
2177,"But rather than using the same manufacturer's curry and rice, I think it's somehow more delicious to make a combination of different types.",positive
2178,"When I was making school lunches for ○○ city, I blended Vermont curry and golden curry.",positive
2179,"It's interesting because school lunches have different recipes depending on the jurisdiction. N City dumped a large amount of melty cheese, and T City secretly added mashed liver boiled in water...both of them increase nutrition.",positive
2180,Update: The declaration of a state of emergency in the three prefectures of Kansai has been lifted.,positive
2181,"Today is Aeon's Customer Appreciation Day, so I went shopping, but I was a little relieved to see so many masks lined up.",positive
2182,"Masks are now sold as normal, but the price is still high at around 2,500 yen per box.",negative
2183,"I think the mask was originally less than 500 yen per box, so even if it can't be helped, I need the courage to buy it if the price doesn't come down a little more.",negative
2184,I feel like I have a slight cold since yesterday. Itchy like a sore throat. I also sneeze a lot.,negative
2185,"Perhaps because the temperature had dropped, I spent the whole time feeling chilly. At times like this, I should have worn a little thicker.",negative
2186,I wonder if the reason why you catch a cold when you cool down is because your body temperature drops and your immune system goes down?,negative
2187,"37.0°C seems to be the body temperature at which the immune system works the most. If you catch a cold as soon as your body temperature drops a little, it means that the virus is always around you, and your immune system usually beats the virus that has entered your body.",positive
2188,There are many invisible viruses coexisting around us... Thank you immune system.,positive
2189,"It seems that a shop called Sanba Yuhinabe distributes 500 bento boxes for free every day. It is said that her husband, who was naturalized, wanted to give back to Japan. It costs 100,000 yen a day.",positive
2190,it's chilly,negative
2191,Senbatsu Koshien is canceled...I'm lonely,negative
2192,The JR San'in Main Line was operating as usual today. it was good.,positive
2193,A little new life on your balcony. I'm looking forward to this.,positive
2194,"I kind of understand ""broken honorifics"", but I'm confused about where the line between ""rude"" and ""friendly"" is because there's no correct answer.",negative
2195,It's a broken honorific... but what do you say... or something like that? surprisingly difficult,negative
2196,"The other day I was puzzled when I saw that ""Please take a look"" was written. (""See"" is a humble word, so it's a mistake to use it for the other person.)",neutral
2197,"This morning, I made a pudding called Vietnamese banh franc using ingredients. Once it has cooled and hardened, you can serve it as your snack of the day. I've never seen or eaten one, so I'm looking forward to it.",positive
2198,"Come to think of it, the Vietnamese sandwich-like bread is called banh mi.",neutral
2199,"When I looked up the meaning of banh in Vietnam, it seemed to mean ""powder"". Things that look like okonomiyaki, things that use rice paper, noodles, etc., all seem to have ""Bine ○○"".",neutral
2200,"I understand that it seems to be ""Bane = flour"" in Vietnamese, but why is the name of Vietnamese pudding banh lang? Pudding is also powder?",neutral
2201,"It's cold after all. It's almost June, but it feels like we're back in April.",negative
2202,I'm worried about the temperature dropping after putting away my clothes.,negative
2203,Let's go get some lunch I'm hungry and dizzy,negative
2204,"I want to quickly eat cup ramen or bag ramen to satisfy my hunger, but I'm a little tired of it...",negative
2205,"When I go shopping when I'm hungry, my thoughts don't work, and I can't decide on a menu for a long time.",negative
2206,Gyoza for lunch. only.,neutral
2207,"The wind is strong and the sensible temperature feels low... After all, I might have been there since yesterday, I'm sneezing and tired...",negative
2208,I want to soak in a hot spring or sauna to raise my body temperature and get rid of my ailments.Is it a heat shock protein?,positive
2209,"I think I'll try the banh flan that I prepared in the morning as a snack. In short, it seems to be custard pudding, but the caramel sauce is a coffee sauce. fun.",positive
2210,I tried the vine flan. What is the closest thing to the taste of petit pudding? The texture is loose and dusty like solidified with cornstarch.,neutral
2211,"Bainfuran, even if you scoop it with a spoon, it's all falling from the side. It's hard to eat. Even though it tastes good.",negative
2212,"Vinfran, because of the coffee sauce, it ended up tasting like ""eating"" coffee milk. The taste is delicious.",neutral
2213,I was interested in Vietnamese coffee when I bought it as a souvenir when I was touring on the sticky waves because of the storm.,positive
2214,"Speaking of Vietnam, yes, the image of coffee production in Asia is thin, but it is in the ""coffee belt"", and Vietnam was also a coffee production area.",positive
2215,"Apparently, in Vietnam, they put a lot of sugar in it to make it very sweet. The vine flan coffee sauce was also quite sweet.",neutral
2216,"sleepy. I am extremely sleepy around this time every day. My night sleep is fixed at 4-5 hours and I'm sleepy during the day, so I want to sleep more at night...",negative
2217,"I get a good night's sleep, my eyes stay cool at night, and I wake up early in the morning, but I can't sleep for more than 4-5 hours, and I want to sleep during the day...I wonder if this is also a kind of sleep disorder?",negative
2218,"When I saw Kenichi Endo's commercial and bought Nernoda out of curiosity and drank it, I didn't feel any effect, but I think I'll try another Nernoda drink.",positive
2219,"The taste of Nernoda was quite strong for me because of the ginger, so I'd be happy if it had a milder taste.",negative
2220,"A long time ago, when I secretly gave my family night milk in the morning (because they had run out of regular milk), when they came home, they said, ""I was really sleepy today."" Night milk may have had some effect on sleep. very.",neutral
2221,"It seems that Tottori Prefecture will support the canceled high school sports replacement tournament at the prefectural level (first in the country). In this way, depending on the prefecture, it seems that there are various initiatives that can be taken within the prefecture instead of completely canceling it.",positive
2222,"When I think about it, there are many things that have been canceled for qualification exams and certification exams. I wonder what students, including working adults, will do to acquire qualifications related to entrance examinations.",neutral
2223,My family failed the bookkeeping test 0th grade last time. When will I be able to take the next test?,negative
2224,"I was also planning to take the Japanese Language Proficiency Test in June, but it was postponed. I have to write down kanji.",negative
2225,I'm seriously thinking of buying a kanji drill supervised by Ojin Osborne for my Japanese exam. You'll be able to write lemons and roses quickly.,positive
2226,"For the curry on the second day, I added a different brand of roux that I bought today and ate it with fried shrimp. The taste is completely different from yesterday's curry. Today's was also delicious.",positive
2227,"Curry rice was almost sweet base, so I added lamb masala individually. It's not too spicy, but I'm glad my body was warm.",positive
2228,Fried shrimp topped with curry was sprinkled with medium thick bulldog sauce. The nostalgic taste of putting sauce on curry.,positive
2229,Why is it that some people have a habit of putting sauce on curry? I agree with you. It seems that there was also a special sauce for Cocoichi.,neutral
2230,"In February, I bought a mask that was normally sold at a supermarket, and immediately after that, all the masks disappeared from drugstores and supermarkets.",negative
2231,"I telework, so a cloth mask is fine, but my family needs a non-woven mask for work and part-time jobs. If possible, it would be best for the corona to converge exactly around summer.",neutral
2232,"Sometimes, the reason why some old men have long eyebrows is because they forget to fall out due to aging, so they keep growing. I don't forget my hair, but I forget my body hair...",neutral
2233,"I also have to cut my fingernails twice a week, but over the past year my fingernails have suddenly grown faster. Until then, it was fine to wear it once a month, but why?",neutral
2234,It is unexpectedly inconvenient when finger nails become thin. I can't open a bag of potato chips. Nails play an important role in giving strength to your fingertips. Thanks for the nails.,positive
2235,"My fingers on my hands always get frostbitten in the winter, but the nails on the frostbitten fingers are thin. When you get frostbite, your nails don't get enough nutrients.",negative
2236,"After a little while, the stock mask that I bought for about 500 yen will also be cut. Masks are currently on sale for around 2,300 yen per box, but I'd be happy if they were a little cheaper.",neutral
2237,"But at home, I had 2-3 boxes of masks (anti-hay fever) that I bought from Monotaro last year, so I didn't have to worry about non-woven masks until March to May.",positive
2238,May the days go back to normal soon,positive
2239,The state of emergency has been lifted in the Kinki region.,positive
2240,Are clusters still occurring? (Utsunomiya),negative
2241,"I had a slight cold, but last night I drank Kakkonyu and went to bed, and this morning I felt lighter for the first time in a while. stable placebo effect. I drank again this morning.",positive
2242,I want to go to the Tottori Sand Dunes on weekends to eat pear ice cream.,positive
2243,Itadaki Martin rebroadcasted last year's Tottori location this week. I remember Iwami well.,positive
2244,"White rose milk, white squid, scallion, Tottori sand dunes... I introduced Tottori's standard ob standard. I want crabmiso bagna cauda to be known all over the country.",positive
2245,"One more notification dot on my smartphone just won't go away. If there is no notification, I want it to disappear, I'm curious",negative
2246,I wonder if it's going to be 2 waves and 3 waves. My processing team alone is a large household of 80 people. Give us back our work~,negative
2247,"We are comparing the differences between a resignation request, a resignation letter, and a letter of resignation. When I was in my 20s, I quit my job without knowing that there was a difference in the notification, but now that I think about it, it's embarrassing.",negative
2248,"In the drama, it seems like a mistake for an employee to submit an envelope with the word ""resignation"" written on it to their boss.",neutral
2249,"It may be embarrassing to slam a ""retirement request"" on the boss's desk saying, ""I'm quitting!""",negative
2250,"You can figure it out if you look it up on the internet, but no one will tell you how to go through the retirement process, and it's pretty complicated.",neutral
2251,The retirement process can be complicated at times. I was a little surprised when I learned that lawyers and others would act as retirement agents.,neutral
2252,"In the first place, when I got a job, I feel like I didn't have the timing to grasp company regulations and labor laws while I was working. Even though it's important.",negative
2253,"I think that if every student learns a little more about labor law at school before becoming a member of society, it will be reassuring for any job in the event of an emergency.",neutral
2254,"In the first place, what is a retirement allowance?",negative
2255,"I'm living in 10 yen increments, so it's a different dimension to 70 million retirement allowance.",negative
2256,"Come to think of it, is it almost 100% social etiquette to say, ""If you have the chance, I'll be looking forward to working with you again""? I struggle with nuances...",neutral
2257,"""If there is an opportunity"" and ""if something happens"", I would like to say ""Please continue to support me"" while keeping some distance, but when I read it again, I can interpret it in various ways... I'm lost.",neutral
2258,"When the other side says, ""If there is another chance, please do not hesitate to contact us again"", I have high hopes, but it's not ""I'll definitely do it again next time""... and I feel a little sad...",negative
2259,"Rather than just saying, ""Thank you very much,"" without saying, ""If you have another chance, I would appreciate your support.""",neutral
2260,"When I went to Aeon for lunch, it was quite lively. I feel like my energy is coming back little by little.",positive
2261,"The apparel shop in Aeon was restricting customers' entry. At GU, the store clerk also took the temperature of the customer.",neutral
2262,"At noon, the restaurant inside Aeon was only populated by customers, but it wasn't crowded, so I felt safe eating there.",positive
2263,I am grateful to be able to go to Seria in Aeon. It is unexpectedly inconvenient to close the 100-yen shop.,neutral
2264,I took it home from McDonald's after a long absence. It's hard to hear voices with vinyl curtains...,negative
2265,"In the medicine corner, masks were sold at 2,900 yen per box (a little expensive?), and alcohol gels were on sale. There's no more room on the shelf.",neutral
2266,"Face shields were sold next to masks. I have only seen one person using it in their daily life. When a passerby wears it, it feels a little strange.",neutral
2267,Cloth masks for 980 yen each were also sold. A hydro silver titanium mask with Mr. Ebizo as an image character. I would like you to send me one of these rather than two Abe masks.,neutral
2268,"I haven't been able to figure out how to use the new smartphone I bought this month. I haven't read the manual at all, but I think it's better to read it all carefully.",negative
2269,"I bought a new one for the first time in seven years, so I was surprised at how quickly it evolved into a smartphone that was too convenient.",neutral
2270,"Smartphones are a little more inconvenient, and I wonder if the functions should be simple (the price should be lowered accordingly)...",negative
2271,Synthetic voice will eventually become as good as speaking to a real human being. I'm looking forward to that.,positive
2272,"However, I was impressed that the voice of the artificial intelligence of the smartphone was quite natural.",positive
2273,"When I become an elderly person, maybe I will be cared for by a robot. ? I think.",neutral
2274,We don't have enough caregivers.,negative
2275,"It would be nice if robots could do the job properly. But for now, I'm scared to meet Pepper. I like robots that aren't scary.",negative
2276,"Perhaps because I drank Kakkonto twice, my cold-like symptoms disappeared today, and my body felt refreshed. Good.",positive
2277,"The temperature is higher than yesterday, and it's easier to spend. The weather was nice and I was in a good mood.",positive
2278,"I don't think that just two doses of herbal medicine will completely cure a cold, but it may have been better to deal with it at the beginning.",positive
2279,"If you take a bath from now on and drink the usual Yakult after the bath, you will be even more refreshed.",positive
2280,"When I was a kid, I always sipped through the extra-fine straw that comes with Yakult, but now that I'm an adult, I turn the lid off and drink it all at once. I remember drinking Yakult just now.",neutral
2281,"The Yakult I drink every day doesn't use the straw that comes with it, so I always throw it away, but I feel like it's a waste, so I'm trying to keep it from the last Yakult.",neutral
2282,I have 10 unused Yakult straws in my drawer right now.,negative
2283,"Although there is a trend to ""abolish plastic straws"", I wonder if I should keep the ultra-thin plastic straws that I don't use anymore...",negative
2284,"However, the thinness of the straws for Yakult is somehow cute, so I will keep them for a while.",positive
2285,"If you collect unused straws and disposable chopsticks, you can use them for crafts during summer vacation when you have elementary school students at home.",positive
2286,"Oh, I forgot to look at Pikachu!",negative
2287,"I thought I'd go to bed early today, but I realized it's already past the date... It's like that every night, I regret it.",negative
2288,I would like to do my work a little more efficiently and have more time to rest.,positive
2289,"I think the same thing every day, but I haven't been able to do it for years. I have to devise how to use my time a little more.",negative
2290,The weather is nice today too.I hope the rainy season doesn't start yet.,neutral
2291,"Tottori City also announced a subsidy for the sustainability of small and medium-sized enterprises. It is said that you can receive benefits up to 300,000 yen with a 30-50% decrease in sales from the same month last year.",positive
2292,"Sales after April will obviously decrease, so we are planning to apply for small business management sustainability benefits. Maybe 50% or more.",neutral
2293,"If the restaurant is open and the business that accompanies it is resumed, I will be able to resume my work, but I am a little worried that the situation in the restaurant industry will change after COVID-19 and that business will shrink.",negative
2294,"There will be a temporary increase in the number of businesses that end due to the influence of the corona, but I think that new companies will be born one after another after a while, so if there is no second or third wave of the corona, it may be lively.",positive
2295,I don't know what to do because it's a pandemic experience that I've never had before.,negative
2296,"""A black bear sighting in Hamasaka, Tottori City (city road on the west side of the sand dunes)""? I was thinking of going to the Tottori Sand Dunes for a drive-thru today, but there's a bear out there?",negative
2297,I don't like the drive-thru of the Tottori Sand Dunes if the road is crowded...or maybe there aren't many customers? I want to go buy some lunch.,neutral
2298,"Speaking of drive-thru, Muzz Buzz hadn't even been there once, but they were withdrawing so quickly...why did they set up a store in a place where there was no need for a drive-thru? ?",neutral
2299,"When I heard that Muzz Buzz's coffee and hot coffee are served with straws, I thought it was a strange shop.",neutral
2300,"A manga about ""a person who cares about delivery people""... well, I didn't really sympathize with it because it doesn't lock the door in the first place... But even if I did, I wouldn't immediately go ""Gacha!""",neutral
2301,"Speaking of being considerate...the sound of putting down the receiver of a landline phone is quite shocking, so it seems that people at the call center sometimes get their ears hurt. After knowing that, I don't hang up the phone, and I try to hang it up quietly with my finger.",positive
2302,"I'd like to try Daizen's mackerel curry, which will be on sale tomorrow.",positive
2303,"I skipped the Tottori Sand Dunes drive-thru today because my family is not feeling well. It seems to be held every week, so let's challenge when you have an appetite and can eat deliciously.",positive
2304,"Online ordering of fast food is convenient because there is no waiting time, but it's a pity that the fries are a little mushy because they're premade. Ms.",negative
2305,"French fries from Ms are delicious. Mdo is cheap, coupons can be used, and it's crispy. The Ms has a feeling of being overwhelmed and has a slightly high-quality feel.",positive
2306,"After all, what should I eat for lunch? Some people seem to be unwell, so something nutritious. I have to avoid junk that looks really indigestible. But I feel like I want to eat quickly for lunch.",neutral
2307,Looking carefully at the maps and regional information of various towns makes me want to live in that area. Drift.,positive
2308,When will I be able to go out with my out-of-prefecture number? I want to go to a highway service area.,negative
2309,The road is crowded. Let's not go to the sand dunes after all...,negative
2310,"TV Tokyo wiretapping investigation TV, time to keep watching...",neutral
2311,The weather was so good that it made me sad...,negative
2312,It's cold inside the house. I want to warm up in the sunshine.,neutral
2313,It must be really nice to lie down by the window in the south-facing living room with a blanket over it.,positive
2314,I have an image of a black bear catching salmon in a river... To see it near the sand dunes...,neutral
2315,"yeah? What is a ""green burger"" without five pungent roots? I get emails from Moss almost every day, but you haven't heard about it, have you?",neutral
2316,"Moss in Tottori also sells green burgers, right? I didn't know it was onion sandwiched or tempura topped, but I didn't know that such fancy burgers were being sold today.",neutral
2317,"Moss Green Burger is expensive at 538 yen (excluding tax), but when I looked at the nutritional information, it was only 299 kcal.",positive
2318,What are the five prickly pears? So I looked it up (I'm pretty sure I didn't learn it at school).,neutral
2319,"Five pungent roots = things with strong odors such as garlic and chives, and animal products. Because it stimulates sexual desire, it is forbidden to feed monks.",neutral
2320,Why are you suddenly doing five pungent roots with moss?,neutral
